Headline,Redaccion,Date,Image URL,Link,Comentarios
"Ráting: ""Yo soy"" fue el programa más visto del jueves",Redacción EC,07/02/2014 _ 16:18,https://elcomercio.pe/resizer/ZQ94o89WfjCGmivv468VOAGIu5g=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/UTDBRRGIDFHELINKHX4G7VX7OQ.jpg,https://elcomercio.pe/tvmas/television/rating-programa-visto-jueves-291437-noticia/,"Espacio de imitación alcanzó 18,8 puntos. En segundo lugar figura ""Esto es guerra"" con 18,0 puntos"
"Dólar retrocedió a S/.2,818 tras avance de mercados globales",Redacción EC,07/02/2014 _ 16:10,https://elcomercio.pe/resizer/f-6lhKAF7IQ_Ai3bVIJYQKlG5RY=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/3AMXF64SXRDIZKFBPJNCWHOZU4.jpg,https://elcomercio.pe/economia/mercados/dolar-retrocedio-s-2-818-avance-mercados-globales-373564-noticia/,Empresas y bancos redujeron sus pocisiones en esta moneda ante el avance de los mercados globales
Machu Picchu: visitar la ciudadela cuesta S/.126 para peruanos,No hay,07/02/2014 _ 16:07,https://elcomercio.pe/resizer/RelNzLXn2Lf8Gn0lCern-VmySuk=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/IB7UCX7H4RCOBKSPUXG2MFS2CQ.jpg,https://elcomercio.pe/sociedad/cusco/machu-picchu-visitar-ciudadela-costara-126-soles-noticia-1708062,Todav&iacute;a no hay resoluci&oacute;n que establezca la tarifa promocional de S/.68&nbsp;para&nbsp;los nacionales. Cambio entr&oacute; en vigencia hoy&nbsp;&nbsp;
Machu Picchu: visitar la ciudadela cuesta S/.126 para peruanos,Redacción EC,07/02/2014 _ 16:07,https://elcomercio.pe/resizer/uZm3OnxsNnUgSgbNDztxPzjp_lU=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/D5N4E62JHJDO7HK3IA6T4JNGQE.jpg,https://elcomercio.pe/peru/cusco/machu-picchu-visitar-ciudadela-cuesta-s-126-peruanos-291439-noticia/,Todavía no hay resolución que establezca la tarifa promocional de S/.68 para los nacionales. Cambio entró en vigencia hoy
Sochi 2014: así fue el encendido del pebetero,Redacción EC,07/02/2014 _ 16:05,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/polideportivo/sochi-2014-encendido-pebetero-291414-noticia/,La rusa María Sharapova fue parte de la ceremonia inaugural de los Juegos Olímpicos de Invierno que se realizan en su país
Mario Hart fue habilitado para participar en las Seis Horas,No hay,07/02/2014 _ 16:00,https://elcomercio.pe/resizer/cfKpEBiJgXyZcWPsQ2NR39pYNyI=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QYZF3O2BSVH23F4TZOX5QYHSK4.jpg,https://elcomercio.pe/ruedas-tuercas/rt-sports/mario-hart-podria-participar-seis-horas-noticia-1708060,La Fepad emiti&oacute; una resoluci&oacute;n aceptando la apelaci&oacute;n del piloto. Los organizadores de la carrera mantienen su posici&oacute;n.
Mario Hart fue habilitado para participar en las Seis Horas,Redacción EC,07/02/2014 _ 16:00,https://elcomercio.pe/resizer/mfGvfIEz4wvbt-pvvqgVNVBx-10=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/WZAUVNUAAZAZ5IZ6VWMEXZKKTI.jpg,https://elcomercio.pe/ruedas-tuercas/rt-sports/mario-hart-habilitado-participar-seis-horas-291436-noticia/,La Fepad emitió una resolución aceptando la apelación del piloto. Los organizadores de la carrera mantienen su posición.
Joven ebrio mata a sus padres en accidente de tránsito,Redacción EC,07/02/2014 _ 15:59,https://elcomercio.pe/resizer/nzCd-LJ8Lwmh5xgmDBfvF8rcgUk=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/ABZVCU4BWJBNTGTZG2GRNXPMIQ.jpg,https://elcomercio.pe/peru/huancavelica/joven-ebrio-mata-padres-accidente-transito-291435-noticia/,"Néstor Cornejo Donayre, de 18 años, arrolló a un grupo de personas entre los que se encontraban sus progenitores"
Los Beatles: el día en que la música se transformó,No hay,07/02/2014 _ 15:41,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/luces/musica/beatles-dia-musica-transformo-165854-noticia/,El 9 de febrero de 1964 se presentaron por primera vez en  EE.UU. Ed Sullivan los mostró al mundo y la historia cambió
Delegación peruana logró US$90 millones en Fruit Logistica,No hay,07/02/2014 _ 15:40,https://elcomercio.pe/resizer/XdKU0l10QHrxO7gc1p7P31ej0LM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/G4EV4KKM35AVNCS6SLD5BKKBNE.jpg,https://elcomercio.pe/economia/peru/delegacion-peruana-logro-us-90-millones-fruit-logistica-165859-noticia/,"Organizadores del evento felicitaron participación peruana por innovación, calidad de atención y cantidad de citas comerciales"
Demanda de Bear Creek le costaría US$1.200 millones al Perú,No hay,07/02/2014 _ 15:37,https://elcomercio.pe/resizer/a2_y3L75XM_eQnEsOmdja5Xb_TY=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/WDM3MZ4JBVCLRDAAO3CKLZ7PMM.jpg,https://elcomercio.pe/economia/peru/demanda-bear-creek-le-costaria-us-1-200-millones-peru-165861-noticia/,"El Estado peruano podría perder en un arbitraje internacional frente a la minera canadiense, según especialistas"
Mayne-Nicholls reconoció que sí tiene proyectos con Cristal,Redacción EC,07/02/2014 _ 15:36,https://elcomercio.pe/resizer/uNj-gluB2aXfaGeWGXrknDSiRGk=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/TH7DE4DBLBA4ZIQYPPVV3MNDP4.jpg,https://elcomercio.pe/deporte-total/futbol-peruano/mayne-nicholls-reconocio-proyectos-cristal-291423-noticia/,Dirigente chileno llegará en 15 días a Lima para concretar su vínculo con el club de La Florida. También habló de Bielsa
Recuperan urna con reliquias de Buda en Camboya,Redacción EC,07/02/2014 _ 15:19,https://elcomercio.pe/resizer/0dJjeuMQCDkRQbgkMCX5tk5nofY=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/MJ5K57IX4ZHH7FW6HMM4NYIZL4.jpg,https://elcomercio.pe/mundo/asia/recuperan-urna-reliquias-buda-camboya-291426-noticia/,"Los dientes, cabellos y huesos que se cree contiene el relicario fueron entregados por Sri Lanka a Camboya en 1957"
Diez frases para entender qué significa el fútbol para Bielsa,Redacción EC,07/02/2014 _ 15:10,https://elcomercio.pe/resizer/CkekjXfHdcL8uX1IxOmJq_wiQjk=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/TAB6MDSYZRGM3E7TJGCSPJD6ME.jpg,https://elcomercio.pe/deporte-total/seleccion/diez-frases-entender-significa-futbol-bielsa-291419-noticia/,El entrenador argentino es el principal candidato de la FPF para dirigir la selección peruana en los próximos años
Plantean el uso de vibraciones para tratar la osteoporosis,Redacción EC,07/02/2014 _ 15:10,https://elcomercio.pe/resizer/tiGExp25itQV4dNgSgVBMpRnJ44=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/A4C4IWHATVH5FHJQ7KC5J7RGVM.jpg,https://elcomercio.pe/tecnologia/ciencias/plantean-vibraciones-tratar-osteoporosis-291462-noticia/,Investigación de la Universidad de Piura propone esta técnica como alternativa al tratamiento farmacológico
Plantean el uso de vibraciones para tratar la osteoporosis,No hay,07/02/2014 _ 15:10,https://elcomercio.pe/resizer/uh0gQOAoRZmd3ELzZLz_JcPD0NM=/234x161/smart/filters:format(jpeg):quality(75)/cloudfront-us-east-1.images.arcpublishing.com/elcomercio/6TG3VKLH7VBNVIGEHURGNYLPCA.jpg,https://elcomercio.pe/ciencias/investigaciones/plantean-uso-vibraciones-tratar-osteoporosis-noticia-1708080,Investigaci&oacute;n de la Universidad de Piura propone esta t&eacute;cnica como alternativa al tratamiento farmacol&oacute;gico
Muebles multicolor: Renuevan un clásico mobiliario con graffiti,Redacción EC,07/02/2014 _ 15:05,https://elcomercio.pe/resizer/G8KuqskG1FHT1SMwsw5VdBxmmWQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/3HTI4U4RQRD5FGFNLQI5GMEWDU.jpg,https://elcomercio.pe/casa-y-mas/decoracion/muebles-multicolor-renuevan-clasico-mobiliario-graffiti-291377-noticia/,Un artista urbano ha logrado una sorprendente fusión entre el arte callejero y el diseño clásico de estos muebles
Diez cosas locas que la gente ha intentado llevar en aviones,Redacción EC,07/02/2014 _ 15:04,https://elcomercio.pe/resizer/NNFJ2kKuAZukUI7CtAl9b0kwEPQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/LQLUSTGERJAIZKESLLVTLXJOHA.jpg,https://elcomercio.pe/vamos/mundo/diez-cosas-locas-gente-intentado-llevar-aviones-376289-noticia/,Todos conocen los objetos prohibidos en aviones. Pero hay personas que intentan romper las reglas de las formas más extrañas
Olvídate de lo tradicional y vive un San Valentín diferente,Redacción EC,07/02/2014 _ 15:03,https://elcomercio.pe/resizer/hHfkA477GqAo7-Tj8YE1hZWN0UQ=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/PFS4J44BVRAWZOIXQXCUIOFPNA.jpg,https://elcomercio.pe/viu/sexo-pareja/olvidate-tradicional-vive-san-valentin-diferente-291380-noticia/,"Rosas, chocolates y restaurantes ya son un cliché para el 14 de febrero. Intenta algo distinto con tu pareja y diviértanse"
"Berlinale: Forest Whitaker deslumbra con ""La voie de l'ennemi""",Redacción EC,07/02/2014 _ 14:54,https://elcomercio.pe/resizer/FzNs2t1q8lNJTqtnllEK7Y5wGtM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/LBI3SYQ24BBNFNH3TLMW2AM2JY.jpg,https://elcomercio.pe/luces/cine/berlinale-forest-whitaker-deslumbra-voie-l-ennemi-291416-noticia/,"El filme es dirigido por el francés Rachid Bouchareb, quien compite en el Festival de Cine de Berlín por tercera vez"
McDonald’s buscará fomentar la lectura con entrega de libros,Redacción EC,07/02/2014 _ 14:45,https://elcomercio.pe/resizer/9xDWbXJmUcNgD7gp6POiEv9r174=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/SKC3URGFCJCY7HMU7OZ7VKQBNA.jpg,https://elcomercio.pe/economia/negocios/mcdonald-s-buscara-fomentar-lectura-entrega-libros-291411-noticia/,"Como parte de una nueva campaña, la firma estadounidense reemplazará los juguetes de la cajita feliz por cuentos clásicos"
"Humala en Locumba: ""Sabemos que tras fallo hay incertidumbre""",Redacción EC,07/02/2014 _ 14:38,https://elcomercio.pe/resizer/sK8ly7n_jTHCrNER_I-KX3xYq0U=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/WXLYA7TCCVGKNEKMJYMIUYDM6Y.jpg,https://elcomercio.pe/politica/gobierno/humala-locumba-fallo-hay-incertidumbre-291407-noticia/,Mandatario preside sesión del Consejo de Ministros en ciudad tacneña. Allí destacó levantamiento que encabezó el 2000
Los mejores rincones románticos para cenar en San Valentín,Redacción EC,07/02/2014 _ 14:38,https://elcomercio.pe/resizer/_uhWAuZ5RZFzEE3d0lpBYwdsfF4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/GJHAZFWDDJEXDDV7CABENLKMNU.jpg,https://elcomercio.pe/gastronomia/guias/mejores-rincones-romanticos-cenar-san-valentin-291388-noticia/,Nuestros usuarios de la web y Facebook opinaron en el sondeo y eligieron sus favoritos. Estas son las sugerencias
Sochi y los JJOO que se desarrollan bajo la amenaza del terror,Redacción EC,07/02/2014 _ 14:36,https://elcomercio.pe/resizer/mlRSEZSVP7h-M3k_-ZVzmLyymto=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/P3I5E2X3RFBLZI5JQCLNFGCRDQ.jpg,https://elcomercio.pe/mundo/europa/sochi-jjoo-desarrollan-amenaza-terror-291415-noticia/,El intento de secuestro aéreo de hoy recuerda que los ataques suicidas pueden empañar la fiesta olímpica.
Trabajos en estación Ricardo Palma estarán listos a fin de mes,Redacción EC,08/02/2014 _ 23:39,https://elcomercio.pe/resizer/pL5e5jmTeix7gMdja8mLnBoeP3w=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/65RURWJNBRHMJDALTNDB6B54PQ.jpg,https://elcomercio.pe/lima/trabajos-estacion-ricardo-palma-estaran-listos-mes-291776-noticia/,Protransporte aseguró que se mejorará el acceso al paradero del Metropolitano
Más de 550 parejas de marinera imponen nuevo récord Guinness,Redacción EC,08/02/2014 _ 23:24,https://elcomercio.pe/resizer/gnYFth-uq20GrqfcaEZHvMSRJzI=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/UXT7VVC7NVHNVMDCXQI7PZR4WA.jpg,https://elcomercio.pe/peru/la-libertad/550-parejas-marinera-imponen-nuevo-record-guinness-291768-noticia/,"Bailaron en simultáneo en las ciudad de Chepén, Paiján, Huamachuco, Virú y Trujillo."
Michelsen y hermanos Cordano ganaron Las Seis Horas Peruanas,Redacción EC,08/02/2014 _ 23:17,https://elcomercio.pe/resizer/veNrCH279UDWzHPLWrMbEaBnX6E=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/SOC6AIJQL5A4FC7EIQSECXTSOI.jpg,https://elcomercio.pe/deporte-total/automovilismo/michelsen-hermanos-cordano-ganaron-seis-horas-peruanas-291788-noticia/,"El equipo, que compitió en la categoría Fuerza Libre, completó un total de 304 vueltas en el circuito de La Chutana"
Cayó comercializador de droga en San Juan de Lurigancho,Redacción EC,08/02/2014 _ 23:07,https://elcomercio.pe/resizer/dasOYPDJdfLxlt7vxk_uAp9iSHw=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/CGJ2JH3UFNEPBOYUAA5NEPIHDQ.jpg,https://elcomercio.pe/lima/cayo-comercializador-droga-san-juan-lurigancho-291782-noticia/,"Noé Vidal Poma (38) portaba dos pistolas y paquetes de marihuana, clorhidrato de cocaína y pasta básica de cocaína"
Identifican los cuerpos arrojados en la Panamericana Sur,Redacción EC,08/02/2014 _ 22:19,https://elcomercio.pe/resizer/KXquACs6D1v6Ldsni_o5Lab5q_E=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/SJLFD6TWZZGUVLX66PTEEILMYQ.jpg,https://elcomercio.pe/lima/identifican-cuerpos-arrojados-panamericana-sur-291778-noticia/,Víctimas habrían sido ‘pepeadas’ en un prostíbulo en Mala. Policía no descarta que se trate de rivalidad entre pandillas
Casa de modas se disculpa por foto de Amy Adams,Redacción EC,08/02/2014 _ 21:48,https://elcomercio.pe/resizer/4D38juKyRxwbEPgLK68Y9hEsBGE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/HWWKSIBOK5AR3PQBEDSM2FR6FI.jpg,https://elcomercio.pe/luces/cine/casa-modas-disculpa-foto-amy-adams-291761-noticia/,Valentino se disculpó tras enorgullecerse de que la actriz llevara uno de sus bolsos en el velorio de Philip Seymour Hoffman
Sedapal suspenderá este lunes servicio de agua en el Callao,Redacción EC,08/02/2014 _ 21:27,https://elcomercio.pe/resizer/XkCtrbfYLM1qCI_YCa59LovZg08=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/HZERBFU45VCVLPLRZF3RQNIEQ4.jpg,https://elcomercio.pe/lima/sedapal-suspendera-lunes-servicio-agua-callao-291766-noticia/,El corte se realizará desde las 9 a.m. por trabajos de mantenimiento en diversas avenidas de la provincia constitucional
Así llegó El Comercio al mar peruano reconocido por La Haya,Redacción EC,08/02/2014 _ 21:16,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/peru/moquegua/llego-comercio-mar-peruano-reconocido-haya-291759-noticia/,"A bordo de la embarcación Aleta Azul I, periodistas de este diario llegaron al nuevo dominio marítimo peruano. Mira el video"
Mira el golazo de chalaca de Viola en la goleada de Racing,Redacción EC,08/02/2014 _ 20:34,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-mundial/mira-golazo-chalaca-viola-goleada-racing-291744-noticia/,El delantero marcó un tremendo gol para el 3-0 sobre Colón de Santa Fe en el fútbol argentino
Áncash y Huancavelica armaron la fiesta en Palacio de Gobierno,Redacción EC,08/02/2014 _ 20:33,https://elcomercio.pe/resizer/L97yqi1fsi8RCb0G67FAciqrHFM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/H74YPYICQJGE5AGC7CTXTFMEII.jpg,https://elcomercio.pe/lima/ancash-huancavelica-armaron-fiesta-palacio-gobierno-291737-noticia/,"Ambas regiones dieron una muestra de lo que es el carnaval de Huaraz y el carnaval de Lircay, que se realizan este mes"
Danzantes de La Candelaria cumplen sus últimos ensayos,Redacción EC,08/02/2014 _ 20:30,https://elcomercio.pe/resizer/PBIPUnuY72wAgQKQGJiUA1T8wOM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/P2EG7E763JERDODQ4323DDMGOU.jpg,https://elcomercio.pe/peru/puno/danzantes-candelaria-cumplen-ultimos-ensayos-291753-noticia/,"A pocas horas del inicio de la octava de la festividad, músicos y bailarines ya congregan a miles de turistas y ciudadanos"
Jimmy Fallon dijo adiós a “Late Night” y reemplazará a Jay Leno,Redacción EC,08/02/2014 _ 20:27,https://elcomercio.pe/resizer/bH0Jggnt3Bfd0z0q_Uip3vUMEZE=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/2G3UZUZ3GZCDRGRFUXJN26KQEE.jpg,https://elcomercio.pe/tvmas/television/jimmy-fallon-dijo-adios-late-night-reemplazara-jay-leno-291740-noticia/,"El showman se despidió de su programa con los Muppets. Tomará la posta del famoso presentador de ""Tonight Show"""
Mira cómo se vienen corriendo Las Seis Horas Peruanas,No hay,08/02/2014 _ 20:11,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/automovilismo/mira-como-se-vienen-corriendo-seis-horas-peruanas-noticia-1708265,Los Cordano lideran actualmente&nbsp;la carrera de resistencia en La Chutana. La competencia terminar&aacute; pasadas las 10:00 p.m.&nbsp;
Mira cómo se vienen corriendo Las Seis Horas Peruanas,Redacción EC,08/02/2014 _ 20:11,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/automovilismo/mira-vienen-corriendo-seis-horas-peruanas-291743-noticia/,Los Cordano lideran actualmente la carrera de resistencia en La Chutana. La competencia terminará pasadas las 10:00 p.m.
"Macla Yamada y su más grande reto en ""Loco cielo de Abril""",Redacción EC,08/02/2014 _ 19:39,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/luces/cine/macla-yamada-grande-reto-loco-cielo-abril-291735-noticia/,Actriz será Lucía en la película. Tendrá una aventura con los personajes de Ximena Díaz y Fiorella Rodríguez
Machu Picchu: acceso es el segundo más caro de las 7 maravillas,Redacción EC,08/02/2014 _ 19:28,https://elcomercio.pe/resizer/rwIxkbMSo5EuPcjOMow94SutEmM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/WYT5M77W4RBPDBSHDXYSLXVHKE.jpg,https://elcomercio.pe/peru/cusco/machu-picchu-acceso-segundo-caro-7-maravillas-291713-noticia/,La tarifa a la ciudadela inca es de S/.126 -US45- para extranjeros. Solo es superada por los US$70 de entrada a Petra
Castilla justificó sueldos de S/. 30 mil para ministros,Redacción EC,08/02/2014 _ 19:11,https://elcomercio.pe/resizer/04LPlCHxKQdK-qrMxXqWxA3IfuI=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/5P3WSGGUFZE2HOXJTQ6MSGCJLU.jpg,https://elcomercio.pe/politica/gobierno/castilla-justifico-sueldos-s-30-mil-ministros-291732-noticia/,El ministro de Economía y Finanzas señaló que el incremento se da “para retener y atraer el talento en el Estado”
Ambulantes y publicidad en el sur no son fiscalizados,Redacción EC,08/02/2014 _ 19:06,https://elcomercio.pe/resizer/qMCbGrd2n1SaB9fyDQmVqHjx7E4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/S3XRWQMHO5CKJIN2PWCTC44SBY.jpg,https://elcomercio.pe/lima/ambulantes-publicidad-sur-son-fiscalizados-291721-noticia/,Los vendedores informales ocupan parte de la vía auxiliar de la Panamericana Sur. Los carteles están a 5 metros de la pista
Luis Tejada le arruinó la presentación a Juan Aurich,Redacción EC,08/02/2014 _ 19:01,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/futbol-peruano/luis-tejada-le-arruino-presentacion-juan-aurich-291730-noticia/,"El delantero panameño, ex delantero del 'ciclón', marcó los dos goles en la victoria de César Vallejo sobre los chiclayanos"
Turquía: Violentas protestas por regulación de Internet,Redacción EC,08/02/2014 _ 19:00,https://elcomercio.pe/resizer/bx9r7yQajplPI_MPhyLWuaWQPE4=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/EHNGYHMIHBFY3MV2ZDWBVOTXPA.jpg,https://elcomercio.pe/mundo/oriente-medio/turquia-violentas-protestas-regulacion-internet-291733-noticia/,Miles de jóvenes se manifestaron contra una ley que limitará la libertad de expresión
"Con 'Zlatan' y Gambetta, Argentinos superó por 2-1 a Godoy Cruz",Redacción EC,08/02/2014 _ 18:52,https://elcomercio.pe/resizer/km55rBYWRFcLkbbepkyW8U0ffUg=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/QUDHV76HGZEQBNU6PRJOHQX2PM.jpg,https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/zlatan-gambetta-argentinos-supero-2-1-godoy-cruz-291728-noticia/,"Fernández jugó hasta los diez minutos del segundo tiempo, mientras que Gambetta estuvo presente todo el partido"
"Elenco de ""Forrest Gump"" se reencontró para celebrar 20 años",Redacción EC,08/02/2014 _ 18:32,https://elcomercio.pe/resizer/eOJGrhStebe9KZopZw66BOFecRI=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/4BK2LSCUKNCBFIWBFO2CFCZY3E.jpg,https://elcomercio.pe/luces/cine/elenco-forrest-gump-reencontro-celebrar-20-anos-291712-noticia/,"Tom Hanks, Gary Sinise y Mykelti Williamson se volvieron a juntar por las dos décadas del filme"
La agilidad de los perros finos,Redacción EC,08/02/2014 _ 18:19,https://elcomercio.pe/resizer/5y62uqcZYwhBpVYIu1F_IEigskA=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/TTWBXV25XVAIPEAN5IFP5X75PI.jpg,https://elcomercio.pe/mundo/eeuu/agilidad-perros-finos-291727-noticia/,"Los canes demostraron sus habilidades en el primer campeonato Masters de Agility, que se realizó en Nueva York"
Jóvenes son captados para vender drogas en universidades,Redacción EC,08/02/2014 _ 18:18,https://elcomercio.pe/resizer/iJiMe9R300l_8p70GZceYT4z3hM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/YVVBS24TXJD5HO7SFSULKW6S6Q.jpg,https://elcomercio.pe/lima/jovenes-son-captados-vender-drogas-universidades-291726-noticia/,Devida advirtió que las mafias se acercan a estudiantes que  no necesariamente son consumidores de narcóticos
Oposición pide interpelar a Villanueva por aumento a ministros,Redacción EC,08/02/2014 _ 18:17,https://elcomercio.pe/resizer/GrrQddZcrqtZEqw72vDaTJ0_mLY=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/NMR7NU2S35EGNGGGO3I6Z4SWGE.jpg,https://elcomercio.pe/politica/gobierno/oposicion-pide-interpelar-villanueva-aumento-ministros-291725-noticia/,Fuerza Popular y Apra apoyan medida. Para legisladores este incremento de sueldo no se condice con la inclusión social
Perú perdió en semifinales del Sudamericano de Clubes,Redacción EC,08/02/2014 _ 18:11,https://elcomercio.pe/resizer/ORZ93TSpoS_5yAITE8cKcvofsEM=/234x161/smart/filters:format(jpeg):quality(75)/arc-anglerfish-arc2-prod-elcomercio.s3.amazonaws.com/public/2R3CDJD5RJCQTIMZXGJS3GW32Y.jpg,https://elcomercio.pe/deporte-total/voley/peru-perdio-semifinales-sudamericano-clubes-291722-noticia/,Equipo cayó por 3-0 ante el tetracampéon del torneo Mólico-Nestlé de Brasil. Mañana jugaremos por el bronce ante Boca Juniors
